person_id,screening_date,first_offense_date,current_offense_date,p_current_age,p_age_first_offense,p_juv_fel_count,p_felprop_violarrest,p_murder_arrest,p_felassault_arrest,p_misdemassault_arrest,p_famviol_arrest,p_sex_arrest,p_weapons_arrest,Risk of Failure to Appear_decile_score,Risk of Failure to Appear_raw_score,Risk of Recidivism_decile_score,Risk of Recidivism_raw_score,Risk of Violence_decile_score,Risk of Violence_raw_score
3256,2014-09-11,NA,NA,39,NA,0,0,0,0,0,0,0,0,3,20,4,-0.64,2,-2.63
3257,2014-06-14,NA,NA,23,NA,0,0,0,0,0,0,0,0,7,27,9,0.51,9,-0.87
3258,2014-12-03,2008-06-16,2014-12-02,27,20,0,0,0,0,0,0,0,0,1,15,5,-0.47,3,-2.39
3259,2013-10-16,1994-04-11,2013-10-15,43,23,0,7,0,0,0,0,0,0,10,39,10,0.76,9,-0.95
3260,2013-03-20,1983-01-17,2013-03-19,52,22,0,1,0,7,0,0,0,1,8,28,6,-0.26,5,-1.81
3261,2013-09-10,2013-09-02,2013-09-02,46,46,0,0,0,0,0,0,0,0,2,16,1,-2.09,1,-3.66
3262,2013-10-17,2009-03-30,2013-10-04,23,19,0,0,0,0,1,0,0,0,3,18,6,-0.39,4,-2.12
3263,2014-06-09,2014-06-09,2014-06-09,24,24,0,0,0,0,0,0,0,0,1,14,2,-1.32,2,-2.6
3264,2014-01-24,NA,NA,38,NA,0,0,0,0,0,0,0,0,7,26,5,-0.45,4,-2.07
3265,2013-04-28,2013-04-28,2013-04-28,45,45,0,0,0,0,0,0,0,0,1,11,1,-1.96,1,-3.55
3266,2014-07-08,2011-01-14,2014-06-24,22,19,0,0,0,0,0,0,0,0,1,15,6,-0.57,5,-1.82
3267,2013-08-03,2013-08-03,2013-08-03,24,24,0,0,0,0,0,0,0,0,1,13,2,-1.24,3,-2.53
3268,2013-03-25,2008-05-29,2013-03-22,21,17,0,0,0,0,0,0,0,0,2,16,7,-0.11,4,-2
3269,2014-05-28,2014-05-27,2014-05-27,29,29,0,0,0,0,0,0,0,0,2,17,2,-1.06,2,-2.72
3270,2014-12-26,2011-03-21,2014-12-25,19,15,0,0,0,0,0,0,0,0,7,27,10,0.83,9,-0.75
3271,2013-01-08,NA,NA,18,NA,0,0,0,0,0,0,0,0,1,14,5,-0.4,8,-1.22
3272,2013-08-10,1997-02-21,2013-08-09,34,18,0,2,0,0,1,0,0,0,7,27,10,0.87,8,-1.23
3273,2014-11-15,2014-08-31,2014-11-14,20,20,0,0,0,0,0,0,0,0,1,15,9,0.5,9,-0.79
3274,2013-06-20,2013-06-18,2013-06-18,18,18,0,0,0,0,0,0,0,0,1,14,6,-0.13,6,-1.56
3275,2014-02-20,NA,NA,20,NA,0,0,0,0,0,0,0,0,1,11,3,-0.88,4,-2.06
3276,2014-04-20,2014-04-19,2014-04-19,24,24,0,0,0,0,0,0,0,0,1,13,1,-1.48,2,-2.73
3277,2014-11-05,2014-11-05,2014-11-05,30,30,0,0,0,0,0,0,0,0,1,14,2,-1.12,1,-3.05
3278,2014-04-22,2010-07-13,2014-04-21,23,19,0,0,0,1,0,0,0,0,3,18,10,1.11,9,-0.86
3279,2014-06-14,1980-03-12,NA,52,18,0,0,0,0,0,0,0,0,5,22,6,-0.2,3,-2.42
3280,2013-11-09,2008-01-18,2013-11-08,24,19,0,0,0,0,0,0,0,0,3,19,5,-0.73,3,-2.38
3280,2014-10-06,2008-01-18,2014-10-06,25,19,0,0,0,0,0,0,0,0,4,21,5,-0.72,3,-2.5
3281,2013-04-20,2010-04-05,2013-04-19,27,24,0,0,0,1,1,0,0,0,2,16,4,-0.56,4,-2.15
3281,2013-09-16,2010-04-05,2013-09-15,28,24,0,1,0,2,1,0,0,0,3,19,5,-0.38,4,-2.15
3281,2014-01-19,2010-04-05,2014-01-18,28,24,0,1,0,2,1,0,0,0,6,25,5,-0.43,4,-2.15
3282,2014-12-12,2009-01-19,2014-12-11,27,21,0,0,0,0,0,0,0,0,1,15,2,-1.05,3,-2.42
3283,2014-02-09,2014-02-08,2014-02-08,68,68,0,0,0,0,0,0,0,0,1,15,1,-2.77,1,-4.4
3284,2013-08-24,1998-04-22,2013-08-23,34,19,0,2,0,0,0,0,0,0,3,20,9,0.38,4,-2.19
3285,2013-04-06,1999-03-05,2013-04-06,43,28,0,0,0,0,0,0,0,0,9,33,5,-0.42,7,-1.27
3286,2014-06-20,2010-05-07,2014-06-19,38,34,0,0,0,0,1,0,0,0,1,15,1,-1.56,1,-3.06
3287,2013-10-07,2013-06-06,NA,18,17,1,0,0,0,0,0,0,0,1,13,8,0.26,8,-1.24
3287,2014-12-09,2013-06-06,2014-12-08,19,17,1,1,0,0,0,0,0,0,1,14,8,0.23,7,-1.46
3288,2013-10-30,1991-03-28,NA,41,18,0,0,0,0,0,0,0,0,3,19,4,-0.56,3,-2.29
3289,2013-02-19,2002-01-22,2013-02-18,35,24,0,1,0,0,0,0,0,3,8,28,6,-0.27,5,-1.84
3290,2013-03-13,2013-03-12,2013-03-12,26,26,0,0,0,0,0,0,0,0,3,19,4,-0.56,2,-2.59
3291,2013-01-17,1997-03-24,2013-01-17,34,18,0,10,0,0,0,0,0,0,1,14,2,-1.05,3,-2.4
3291,2013-04-04,1997-03-24,2013-04-04,34,18,0,10,0,0,0,0,0,0,2,16,2,-1.19,3,-2.48
3291,2014-02-13,1997-03-24,2014-02-12,35,18,0,10,0,0,0,0,0,0,4,21,3,-0.9,3,-2.29
3292,2013-10-10,2007-11-25,2013-09-19,35,30,0,0,0,0,0,0,0,0,3,18,4,-0.61,1,-3.06
3293,2013-07-15,2013-07-11,2013-07-11,24,24,0,0,0,0,0,0,0,0,1,11,3,-1.27,2,-2.73
3294,2013-12-10,2013-12-09,2013-12-09,18,18,0,0,0,0,0,0,0,0,1,14,5,-0.77,7,-1.49
3295,2013-01-11,2013-01-11,2013-01-11,41,41,0,0,0,0,0,0,0,0,1,13,1,-2.11,1,-3.51
3296,2014-11-29,2014-11-28,2014-11-28,41,41,0,0,0,0,0,0,0,0,8,28,3,-0.96,1,-3.53
3297,2014-08-12,NA,NA,45,NA,0,0,0,0,0,0,0,0,4,21,1,-1.62,1,-3.66
3298,2013-01-26,2003-10-19,2013-01-25,27,18,0,0,0,0,1,0,0,0,2,16,5,-0.47,5,-1.8
3299,2013-01-12,2005-04-01,NA,26,18,0,0,0,0,0,0,0,0,1,13,2,-1.05,3,-2.4
3300,2013-09-20,1988-08-15,NA,45,20,0,0,0,0,0,0,0,0,7,27,7,0.06,7,-1.49
3301,2013-10-02,2013-10-01,2013-10-01,27,27,0,0,0,0,0,0,0,0,1,13,2,-1.55,2,-2.9
3302,2013-12-20,2012-02-04,NA,23,21,0,0,0,0,0,0,0,0,5,22,5,-0.79,3,-2.47
3303,2013-04-11,2013-04-09,2013-04-09,21,21,0,0,0,0,0,0,0,0,1,12,2,-1.29,3,-2.4
3304,2013-02-16,2004-09-23,2013-02-15,37,29,0,0,0,0,0,0,0,0,1,15,2,-1.07,1,-3.17
3305,2013-05-07,2008-11-13,NA,46,42,0,0,0,0,0,0,0,0,3,18,2,-1.64,1,-3.62
3306,2013-03-10,2012-09-07,2013-03-09,30,29,0,0,0,0,1,0,0,0,2,16,3,-0.97,2,-2.88
3307,2014-11-26,2014-11-25,2014-11-25,63,63,0,0,0,0,0,0,0,0,1,12,1,-2.25,1,-3.96
3308,2014-06-04,2011-09-21,2014-06-03,47,44,0,1,0,0,0,0,0,0,1,12,1,-1.43,1,-3.16
3309,2014-05-25,2008-10-11,2014-05-24,24,19,0,0,0,0,0,0,0,0,1,13,5,-0.39,4,-2.1
3310,2013-04-17,1984-05-18,2013-04-17,28,0,0,0,0,0,0,0,0,0,3,20,3,-0.83,5,-1.86
3311,2014-06-21,2014-03-19,2014-06-20,31,31,0,0,0,0,0,0,0,0,1,13,1,-1.69,1,-3.08
3312,2013-01-13,2011-05-28,2013-01-12,58,56,0,0,0,0,0,0,0,0,3,19,1,-1.73,1,-3.78
3313,2014-06-22,1998-08-24,2014-06-21,40,24,0,1,0,0,0,0,0,0,2,17,5,-0.57,1,-3.06
3314,2013-09-05,2006-02-22,2013-09-04,28,20,0,0,0,0,0,0,0,0,3,18,4,-0.59,3,-2.41
3315,2013-10-05,2013-10-04,2013-10-04,59,59,0,0,0,0,0,0,0,0,1,11,1,-2.67,1,-4.27
3316,2013-08-19,2009-01-04,2013-08-06,25,20,0,1,0,0,1,0,0,0,8,27,8,0.11,7,-1.4
3317,2014-01-27,2004-02-02,NA,29,19,0,0,0,0,0,0,0,0,8,28,9,0.32,7,-1.26
3318,2013-03-07,2004-06-17,2013-03-06,45,36,0,0,0,0,2,0,0,0,5,23,6,-0.17,1,-3.24
3319,2013-12-25,2013-12-24,2013-12-24,38,38,0,0,0,0,0,0,0,0,1,11,2,-1.56,1,-3.34
3320,2013-12-17,2013-12-16,2013-12-16,22,22,0,0,0,0,0,0,0,0,3,19,4,-0.62,5,-1.89
3321,2014-06-11,2014-05-31,2014-05-31,36,36,0,0,0,0,0,0,0,0,3,18,1,-1.95,1,-3.44
3322,2014-06-20,2014-06-19,2014-06-19,20,20,0,0,0,0,0,0,0,0,1,14,4,-0.62,5,-1.74
3323,2013-11-06,2004-04-01,2013-11-05,27,18,0,0,0,1,0,0,0,1,5,22,8,0.14,8,-1.06
3324,2013-02-12,2013-02-11,2013-02-11,60,60,0,0,0,0,0,0,0,0,3,20,1,-2.55,1,-4.16
3325,2013-05-13,2011-07-05,NA,43,41,0,0,0,0,0,0,0,0,6,24,1,-1.54,1,-3.04
3326,2013-01-03,2001-04-05,2013-01-02,30,18,0,1,0,0,0,0,0,0,7,27,10,0.95,9,-0.95
3326,2013-05-17,2001-04-05,NA,30,18,0,0,0,0,0,0,0,0,7,29,10,1.2,10,-0.4
3327,2014-07-07,2014-07-06,2014-07-06,27,27,0,0,0,0,0,0,0,0,1,13,1,-1.41,2,-2.78
3328,2013-01-23,2012-11-05,NA,18,17,1,0,0,0,0,0,0,0,1,12,6,-0.54,6,-1.67
3328,2014-04-12,2012-11-05,2014-04-12,19,17,1,9,0,0,0,0,0,0,3,19,9,0.27,8,-1.14
3329,2013-10-07,2013-10-02,2013-10-02,40,40,0,0,0,0,0,0,0,0,4,21,4,-0.63,1,-3.2
3330,2014-06-17,2014-06-16,2014-06-16,20,20,0,0,0,0,0,0,0,0,1,12,3,-0.77,5,-1.84
3331,2013-01-12,2009-03-06,2013-01-11,22,19,0,1,0,0,0,0,0,0,5,24,10,1.09,10,-0.59
3332,2013-09-05,2013-08-19,2013-08-19,48,48,0,0,0,0,0,0,0,0,1,15,1,-2.34,1,-3.92
3333,2013-02-07,2010-08-16,NA,36,33,0,0,0,0,0,0,0,0,1,13,1,-1.65,1,-3.3
3334,2013-09-27,NA,NA,74,NA,0,0,0,0,0,0,0,0,3,20,1,-1.78,1,-3.92
3335,2013-02-25,2013-02-24,2013-02-24,27,27,0,0,0,0,0,0,0,0,1,11,3,-1.26,2,-2.6
3336,2014-11-08,2014-11-07,2014-11-07,31,31,0,0,0,0,0,0,0,0,1,14,3,-1.29,2,-2.94
3337,2014-11-05,2003-07-22,2014-11-04,30,19,0,0,0,1,1,0,0,0,5,22,8,0.13,2,-2.61
3338,2013-12-16,2013-12-14,2013-12-14,19,19,0,0,0,0,0,0,0,0,2,17,6,-0.24,5,-1.81
3338,2014-01-10,2013-12-14,2013-12-14,20,19,0,0,0,0,0,0,0,0,2,17,7,-0.1,5,-1.81
3339,2013-02-22,2013-02-21,2013-02-21,56,56,0,0,0,0,0,0,0,0,1,13,1,-2.39,1,-4.1
3340,2014-04-01,1994-02-24,NA,36,16,0,0,0,0,0,0,0,0,6,25,7,-0.07,2,-2.59
3341,2013-05-15,2012-08-02,2013-05-12,20,19,0,0,0,0,0,0,0,0,1,15,6,-0.26,5,-1.95
3342,2014-06-14,2014-06-14,2014-06-14,40,40,0,0,0,0,0,0,0,0,3,18,1,-1.9,1,-3.66
3343,2013-06-21,2013-03-22,NA,18,17,1,0,0,0,0,0,0,0,1,15,3,-0.6,7,-1.39
3344,2013-04-01,2006-12-06,2013-04-01,35,29,0,1,0,0,0,0,0,0,3,20,7,0.04,3,-2.31
3345,2013-01-26,2001-03-04,2013-01-25,30,19,0,0,0,0,0,0,0,0,1,15,3,-1.14,2,-2.93
3346,2013-03-18,2010-06-18,2013-03-17,20,18,0,0,0,1,0,0,0,1,3,19,8,0.3,10,-0.41
3347,2014-06-01,1998-12-19,2014-05-31,34,19,0,0,0,0,0,0,0,0,3,19,3,-1.06,3,-2.53
3348,2013-10-04,1999-02-05,NA,32,18,0,0,0,0,0,0,0,0,6,25,4,-0.65,3,-2.36
3349,2013-05-26,2013-05-25,2013-05-25,33,33,0,0,0,0,0,0,0,0,3,18,3,-0.96,1,-3.14
3350,2013-11-05,2013-10-21,2013-10-21,29,28,0,0,0,0,0,0,0,0,1,12,1,-1.55,2,-2.91
3351,2014-03-28,2012-09-23,NA,26,24,0,0,0,0,0,0,0,0,3,18,4,-1.01,4,-2
3352,2014-09-17,2014-09-17,2014-09-17,32,32,0,0,0,0,0,0,0,0,1,13,2,-1.32,2,-2.85
3353,2014-12-04,NA,NA,39,NA,0,0,0,0,0,0,0,0,8,29,6,-0.19,1,-3.06
3354,2013-09-06,2008-02-29,2013-09-06,26,20,0,0,0,0,0,0,0,0,1,11,2,-1.24,2,-2.63
3355,2014-05-02,2014-04-30,2014-04-30,33,33,0,0,0,0,0,0,0,0,5,22,1,-1.72,1,-3.29
3356,2014-01-17,2011-02-21,NA,58,55,0,0,0,0,0,0,0,0,1,15,1,-1.8,2,-2.72
3357,2014-03-29,2014-03-28,2014-03-28,41,41,0,0,0,0,0,0,0,0,3,18,4,-0.71,1,-3.02
3358,2014-03-11,1996-09-08,2014-03-07,38,20,0,0,0,2,0,0,0,0,2,16,1,-1.52,1,-3.33
3359,2014-11-23,2002-03-29,2014-11-22,29,17,0,1,0,0,1,0,0,0,3,20,9,0.51,5,-1.74
3360,2013-09-04,1985-07-15,2013-09-03,51,23,0,4,0,0,0,0,0,0,4,21,7,0.03,1,-2.99
3361,2013-10-07,2010-07-16,NA,23,20,0,0,0,0,0,0,0,0,4,21,6,-0.14,6,-1.72
3362,2014-04-16,2009-06-21,2014-04-02,22,18,0,0,0,1,2,0,0,0,2,17,9,0.5,9,-0.97
3363,2014-02-12,2014-02-09,2014-02-09,39,39,0,0,0,0,0,0,0,0,1,13,1,-1.81,1,-3.35
3364,2014-07-24,2014-06-03,NA,19,19,0,0,0,0,0,0,0,0,1,13,3,-0.76,6,-1.62
3365,2014-08-20,2014-08-16,2014-08-16,29,29,0,0,0,0,0,0,0,0,3,20,1,-1.74,1,-3.07
3366,2014-08-12,2014-08-11,2014-08-11,32,32,0,0,0,0,0,0,0,0,4,21,8,0.08,6,-1.5
3367,2014-10-19,2014-10-18,2014-10-18,23,23,0,0,0,0,0,0,0,0,1,11,4,-0.94,4,-2.13
3368,2014-06-01,2014-05-31,2014-05-31,30,30,0,0,0,0,0,0,0,0,1,13,1,-1.54,1,-3.07
3369,2013-11-15,2013-06-27,2013-10-16,18,18,0,0,0,0,0,0,0,0,1,15,9,0.58,8,-1.02
3370,2014-07-05,2011-04-12,2014-07-04,27,24,0,0,0,0,0,0,0,0,4,20,2,-1.39,2,-2.8
3371,2013-08-22,2013-08-21,2013-08-21,19,19,0,0,0,0,0,0,0,0,1,12,3,-0.77,5,-1.79
3372,2013-01-08,NA,NA,29,NA,0,0,0,0,0,0,0,0,1,12,2,-1.18,2,-2.71
3373,2013-03-05,2012-12-11,NA,30,29,0,0,0,0,0,0,0,0,1,13,1,-1.69,1,-3.03
3374,2014-03-13,2011-09-13,2014-03-12,46,43,0,0,0,0,0,0,0,0,1,11,1,-2.33,1,-3.86
3375,2013-08-22,2009-11-08,2013-08-21,50,46,0,4,0,0,1,0,0,0,5,23,7,-0.07,1,-3.15
3376,2013-12-15,2013-12-14,2013-12-14,38,38,0,0,0,0,0,0,0,0,3,18,1,-1.78,1,-3.3
3377,2013-09-28,2013-09-28,2013-09-28,34,34,0,0,0,0,0,0,0,0,1,13,1,-1.66,1,-3.26
3378,2014-03-20,2014-03-19,2014-03-19,19,19,0,0,0,0,0,0,0,0,1,13,6,-0.14,6,-1.6
3379,2013-02-17,2013-02-03,2013-02-16,18,18,0,0,0,0,0,0,0,0,1,11,4,-0.64,6,-1.56
3380,2013-09-30,2010-05-22,2013-09-29,42,39,0,0,0,0,0,0,0,0,2,16,4,-0.94,2,-2.7
3381,2014-06-04,2013-05-05,2014-06-04,27,26,0,0,0,0,0,0,0,0,1,14,2,-1.21,2,-2.6
3382,2014-09-30,2014-09-30,2014-09-30,24,24,0,0,0,0,0,0,0,0,1,13,2,-1.19,3,-2.49
3383,2014-07-09,2008-05-29,2014-07-08,44,38,0,1,0,0,0,0,0,0,8,29,5,-0.42,1,-3.06
3384,2013-09-05,2009-09-11,2013-09-04,19,15,0,0,0,0,0,0,0,0,1,14,8,0.3,9,-0.79
3385,2013-03-10,1982-08-31,NA,47,16,1,0,0,0,0,0,0,0,4,21,9,0.45,4,-2.06
3386,2013-11-08,2012-04-22,2013-10-29,33,31,0,0,0,0,0,0,0,0,2,17,5,-0.32,4,-2.09
3387,2013-06-03,2009-02-25,2013-06-01,49,45,0,1,0,0,0,0,0,0,5,22,1,-1.98,1,-3.07
3388,2014-06-02,2003-07-21,NA,36,25,0,0,0,0,0,0,0,0,3,18,4,-0.84,2,-2.94
3389,2013-07-11,NA,NA,47,NA,0,0,0,0,0,0,0,0,3,19,1,-2.12,1,-3.73
3390,2013-08-06,2013-08-06,2013-08-06,46,46,0,0,0,0,0,0,0,0,8,28,1,-2.36,1,-3.98
3391,2013-03-25,2004-10-29,2013-03-24,26,18,0,3,0,0,0,0,0,0,3,19,8,-0.1,6,-1.52
3392,2013-03-09,2013-03-08,2013-03-08,45,45,0,0,0,0,0,0,0,0,1,15,1,-2.4,1,-3.91
3393,2013-05-09,2003-12-17,NA,28,19,0,0,0,0,0,0,0,0,6,25,6,-0.13,4,-2.11
3394,2014-10-22,2013-12-17,2014-10-21,20,19,0,0,0,0,0,0,0,0,2,17,8,0.25,8,-1.23
3395,2014-10-04,2014-10-04,2014-10-04,31,31,0,0,0,0,0,0,0,0,2,17,1,-1.55,1,-2.96
3396,2014-02-16,2014-02-15,2014-02-15,45,45,0,0,0,0,0,0,0,0,5,22,5,-0.38,3,-2.49
3397,2013-10-19,2012-02-14,NA,59,58,0,0,0,0,0,0,0,0,8,28,7,-0.01,6,-1.5
3398,2013-04-19,2012-10-18,2013-04-18,18,17,1,0,0,0,0,0,0,0,1,15,10,0.88,10,-0.38
3399,2013-02-21,1997-08-15,2013-02-20,32,17,3,1,0,1,0,0,0,0,6,25,10,0.64,5,-1.85
3400,2014-03-24,2014-03-23,2014-03-23,43,43,0,0,0,0,0,0,0,0,3,20,3,-0.79,2,-2.92
3401,2013-12-02,2011-12-04,2013-11-10,43,41,0,0,0,0,0,0,0,0,2,16,1,-1.86,1,-3.69
3402,2014-12-08,1997-01-30,NA,34,16,0,0,0,0,0,0,0,0,2,16,6,-0.5,4,-2.23
3403,2013-02-07,2006-04-16,2013-02-06,31,24,0,0,0,0,0,0,0,0,3,18,4,-0.66,3,-2.51
3404,2013-07-01,2010-08-23,NA,50,47,0,0,0,0,0,0,0,0,2,16,1,-1.73,1,-3.42
3405,2013-03-20,1994-06-16,NA,36,17,0,0,0,0,0,0,0,0,1,15,2,-1.51,1,-3.22
3406,2014-01-10,2014-01-09,2014-01-09,18,18,0,0,0,0,0,0,0,0,2,17,8,0.28,9,-0.96
3407,2014-02-10,1984-11-20,2014-02-07,51,22,0,1,0,0,0,0,0,0,3,18,1,-2.37,1,-3.95
3408,2014-11-02,2014-11-01,2014-11-01,18,18,0,0,0,0,0,0,0,0,1,13,3,-1.11,5,-1.77
3409,2014-01-10,2014-01-09,2014-01-09,20,20,0,0,0,0,0,0,0,0,1,13,6,-0.21,8,-1
3410,2013-02-24,2012-10-24,NA,42,41,0,0,0,0,0,0,0,0,2,16,3,-0.79,1,-3.19
3411,2014-01-09,2014-01-08,2014-01-08,25,25,0,0,0,0,0,0,0,0,1,12,2,-1.58,2,-2.78
3412,2013-02-04,2013-02-03,2013-02-03,22,22,0,0,0,0,0,0,0,0,1,15,2,-1.21,3,-2.29
3413,2014-04-22,2014-04-21,2014-04-21,28,28,0,0,0,0,0,0,0,0,2,16,4,-0.73,2,-2.78
3414,2014-12-21,NA,NA,20,NA,0,0,0,0,0,0,0,0,1,14,3,-0.88,4,-2.06
3415,2013-04-12,2002-10-12,2013-04-11,28,18,0,0,0,0,0,0,0,0,3,19,5,-0.44,4,-2.06
3416,2013-11-07,1999-10-29,2013-11-06,47,33,0,0,0,2,0,0,0,0,3,20,6,-0.28,3,-2.3
3417,2014-02-13,2007-08-09,NA,26,19,0,0,0,0,0,0,0,0,1,14,3,-0.98,2,-2.79
3418,2013-10-30,2011-02-18,2013-10-29,33,30,0,0,0,0,1,0,0,0,1,13,2,-1.1,2,-2.81
3418,2014-03-31,2011-02-18,NA,33,30,0,0,0,0,0,0,0,0,4,21,4,-0.59,2,-2.81
3419,2013-01-11,2007-07-04,NA,24,18,0,0,0,0,0,0,0,0,2,17,5,-0.39,5,-1.82
3420,2013-05-06,2007-07-12,2013-05-06,39,33,0,0,0,0,0,0,0,0,2,17,2,-1.16,1,-3.39
3421,2013-03-21,2009-01-25,2013-03-20,23,19,0,0,0,0,0,0,0,0,1,14,3,-0.81,3,-2.41
3422,2013-10-16,2013-10-15,2013-10-15,33,33,0,0,0,0,0,0,0,0,3,20,5,-0.47,1,-3.07
3423,2013-04-15,2013-03-17,2013-03-17,30,29,0,0,0,0,0,0,0,0,1,13,2,-1.64,1,-3.13
3424,2013-03-06,NA,NA,25,NA,0,0,0,0,0,0,0,0,3,19,2,-1.2,3,-2.46
3425,2013-01-30,2009-06-01,2013-01-29,21,17,1,2,0,0,2,0,0,0,6,25,10,0.72,9,-0.83
3426,2014-05-16,2006-10-14,NA,23,16,0,0,0,0,0,0,0,0,5,22,10,1.03,10,-0.57
3427,2014-03-16,2014-03-15,2014-03-15,40,40,0,0,0,0,0,0,0,0,1,13,1,-2.21,1,-3.56
3428,2014-11-22,2014-09-29,2014-11-21,45,45,0,0,0,0,0,0,0,0,3,18,1,-1.49,1,-3.69
3429,2013-01-19,2013-01-18,2013-01-18,18,18,0,0,0,0,0,0,0,0,1,14,6,-0.17,9,-0.67
3430,2013-05-27,NA,NA,36,NA,0,0,0,0,0,0,0,0,3,18,2,-1.03,1,-3.18
3431,2013-01-14,2013-01-14,2013-01-14,25,25,0,0,0,0,0,0,0,0,1,14,2,-1.39,2,-2.62
3432,2014-07-06,2009-07-13,2014-07-04,50,45,0,0,0,0,0,0,0,1,2,17,3,-0.97,2,-2.76
3433,2014-10-30,2011-08-24,NA,21,18,0,0,0,0,0,0,0,0,1,15,5,-0.33,8,-1.16
3434,2014-07-16,2007-10-11,NA,25,18,0,0,0,0,0,0,0,0,6,25,10,0.64,9,-0.87
3434,2014-08-04,2007-10-11,2014-08-03,25,18,0,3,0,7,1,0,0,1,6,25,10,0.66,9,-0.87
3435,2014-12-25,2011-03-12,2014-12-24,28,24,0,0,0,0,0,0,0,0,1,14,1,-1.5,2,-2.84
3436,2014-11-13,2014-11-12,2014-11-12,46,46,0,0,0,0,0,0,0,0,1,11,1,-1.94,1,-3.54
3437,2013-08-27,2013-08-26,2013-08-26,18,18,0,0,0,0,0,0,0,0,1,13,6,-0.54,7,-1.48
3438,2013-04-20,2013-04-20,2013-04-20,23,23,0,0,0,0,0,0,0,0,1,13,6,-0.29,6,-1.55
3438,2013-10-12,2013-04-20,2013-10-11,23,23,0,0,0,0,1,0,0,0,1,14,7,-0.09,6,-1.68
3439,2013-02-24,2013-02-23,2013-02-23,32,32,0,0,0,0,0,0,0,0,1,14,1,-1.68,1,-3.15
3440,2013-04-28,2012-03-26,NA,20,18,0,0,0,0,0,0,0,0,1,15,8,0.16,9,-0.99
3441,2013-09-21,2013-07-28,2013-09-20,46,46,0,0,0,0,0,0,0,0,9,33,7,0.03,2,-2.72
3442,2013-09-09,2006-01-26,NA,26,19,0,0,0,0,0,0,0,0,3,18,8,0.27,7,-1.4
3443,2014-08-17,2014-08-16,2014-08-16,75,75,0,0,0,0,0,0,0,0,1,12,1,-2.59,1,-4.12
3444,2013-11-23,2013-11-22,2013-11-22,42,42,0,0,0,0,0,0,0,0,4,21,2,-1.16,1,-3.34
3445,2013-10-04,2013-09-08,2013-09-08,25,25,0,0,0,0,0,0,0,0,4,21,3,-0.77,4,-2.14
3446,2013-01-07,2006-09-13,NA,24,18,0,0,0,0,0,0,0,0,3,20,6,-0.29,5,-1.76
3447,2014-06-12,1989-07-01,2014-06-11,51,26,0,0,0,0,0,0,0,0,1,14,1,-2.45,1,-3.83
3448,2013-12-09,2002-12-16,2013-12-07,33,22,0,0,0,0,0,0,0,0,6,24,7,-0.16,3,-2.55
3449,2013-01-17,1997-09-18,NA,33,18,0,0,0,0,0,0,0,0,7,27,8,0.21,4,-2.1
3450,2014-10-30,2014-10-29,2014-10-29,20,20,0,0,0,0,0,0,0,0,1,15,3,-0.88,5,-1.84
3451,2013-01-31,2010-01-16,NA,43,39,0,0,0,0,0,0,0,0,3,19,2,-1.06,1,-3.36
3452,2013-08-02,2008-01-08,2013-08-01,31,25,0,0,0,0,0,0,0,0,1,14,1,-1.7,2,-2.73
3453,2013-08-13,1989-02-23,2013-08-12,42,18,0,2,0,0,0,0,0,0,8,29,3,-0.91,1,-3.11
3454,2013-02-08,2007-05-16,2013-02-07,24,19,0,1,0,0,1,0,0,2,1,15,3,-0.79,4,-2.16
3454,2014-08-08,2007-05-16,2014-08-08,26,19,0,1,0,0,1,0,0,2,2,16,5,-0.45,5,-1.91
3454,2014-08-15,2007-05-16,2014-08-08,26,19,0,1,0,0,1,0,0,2,3,19,5,-0.41,4,-1.99
3455,2013-02-25,2011-06-03,2013-02-24,22,20,0,0,0,0,0,0,0,0,6,24,3,-1.21,3,-2.29
3456,2013-01-01,2010-10-07,2013-01-01,18,16,0,0,0,0,0,0,0,0,1,13,8,0.18,8,-1.2
3457,2014-03-17,2008-05-16,2014-03-16,46,40,0,0,0,0,0,0,0,0,3,18,1,-2.28,1,-3.82
3458,2013-01-26,2008-11-02,2013-01-25,34,29,0,0,0,1,1,0,0,0,2,17,2,-1.21,3,-2.51
3459,2014-10-20,1996-04-01,2014-10-15,38,19,0,1,0,0,0,0,0,0,1,13,1,-1.79,1,-3
3460,2013-09-16,2011-02-28,2013-09-13,22,19,0,0,0,0,0,0,0,0,1,15,6,-0.14,6,-1.67
3461,2014-09-05,2005-02-18,2014-09-01,50,40,0,0,0,0,1,0,0,0,4,20,1,-1.67,1,-3.22
3462,2014-02-02,2012-06-15,2014-02-01,35,33,0,0,0,0,0,0,0,0,1,14,1,-1.78,1,-3.18
3463,2014-02-10,2006-01-19,2014-02-06,37,29,0,0,0,0,0,0,0,0,5,22,3,-0.95,4,-2.22
3464,2013-04-13,2012-05-23,2013-04-12,21,20,0,0,0,0,0,0,0,0,1,12,5,-0.47,4,-2.2
3465,2013-09-27,2007-01-08,NA,46,39,0,0,0,0,0,0,0,0,2,16,1,-1.61,1,-3.61
3466,2014-06-04,2011-02-22,2014-06-03,21,18,0,0,0,0,0,0,0,0,3,18,7,-0.1,5,-1.82
3466,2014-12-30,2011-02-22,NA,22,18,0,0,0,0,0,0,0,0,2,19,8,0.24,5,-1.9
3467,2014-05-23,2008-05-26,2014-05-21,29,23,0,0,0,3,1,0,0,0,3,19,6,-0.3,4,-2.13
