"","person_id","p_age","cq_fail_appear_two_yr","cq_fail_appear_two_plus","p_yrs5_felcount_person","p_misdem_count_5yrs","p_violence_raw","p_drug_count_5yrs","p_yrs5_trafcount_person","p_prison_visits","p_jail_visits","cq_prior_conviction_F","cq_prior_conviction_M","corrected_age"
"1280",1850,32,0,0,0,1,-1.49,0,0,1,2,0,4,-3.3098706823087
"1281",1851,30,0,0,1,1,-2.1,0,1,1,2,11,NA,-3.16730370279879
"1282",1852,28,0,0,1,6,-1.7,3,3,0,6,1,8,-2.99851080608639
"1283",1854,38,0,0,0,0,-3.04,0,0,0,1,3,3,-3.62490872751422
"1284",1855,27,0,0,1,2,-1.41,0,1,0,3,1,2,-2.90268300233775
"1285",1856,21,0,0,0,1,-1.8,1,0,0,1,0,1,-2.12240215798853
"1286",1857,29,0,0,0,0,0.02,0,1,1,1,0,0,-3.08649754893093
"1287",1860,21,0,0,3,0,-1.52,3,0,0,2,3,0,-2.12240215798853
"1288",1861,36,0,0,0,0,-2,0,0,1,3,1,0,-3.53466937049462
"1289",1862,29,1,0,0,0,-2.72,0,6,0,3,0,0,-3.08649754893093
"1290",1863,34,0,0,1,0,-2.24,0,7,0,2,1,2,-3.43091372401383
"1291",1868,23,0,0,0,0,-1.2,0,3,0,1,0,0,-2.4267335967161
"1292",1869,47,0,0,0,0,-3.95,0,1,0,1,0,0,-3.94143541655095
"1293",1871,25,0,0,3,4,-1.14,0,2,0,3,0,1,-2.68471687541311
"1294",1872,35,0,0,0,0,-3.31,0,1,0,1,0,0,-3.48470586887167
"1295",1874,28,0,0,0,1,-2.14,0,2,0,1,0,0,-2.99851080608639
"1296",1878,23,0,0,3,4,-1.3,0,1,1,1,3,4,-2.4267335967161
"1297",1880,20,5,1,0,9,-1.22,0,11,1,10,0,NA,-1.95075017065288
"1298",1884,27,2,0,0,1,-2.18,0,5,0,1,0,0,-2.90268300233775
"1299",1886,60,0,0,2,0,-3.77,0,1,3,2,5,4,-4.33810054445532
"1300",1888,33,1,0,2,8,-2.1,3,10,1,2,0,4,-3.37280700280018
"1301",1889,19,0,0,0,0,-1.49,0,1,0,1,0,0,-1.76492611415493
"1302",1890,34,0,0,0,0,-2.34,0,0,0,4,1,2,-3.43091372401383
"1303",1893,24,0,0,1,4,-1.98,3,1,0,2,0,2,-2.56111215937688
"1304",1893,24,0,0,1,4,-1.98,3,1,0,2,0,2,-2.56111215937688
"1305",1894,27,0,0,0,2,-2.14,0,0,0,5,0,2,-2.90268300233775
"1306",1895,29,0,0,2,0,-0.66,0,0,3,2,8,NA,-3.08649754893093
"1307",1897,21,0,0,1,0,-1.16,1,2,0,4,1,0,-2.12240215798853
"1308",1898,26,0,0,0,0,-1.73,0,1,0,2,0,0,-2.79832457595651
"1309",1901,42,0,0,1,0,-3.31,1,0,0,3,0,0,-3.77759581213605
"1310",1903,38,1,0,0,1,-3.2,0,0,0,1,0,0,-3.62490872751422
"1311",1904,32,0,0,0,1,-2.5,0,7,0,1,0,0,-3.3098706823087
"1312",1905,27,1,0,0,0,-2.65,0,3,0,2,0,0,-2.90268300233775
"1313",1906,30,0,0,0,2,-2.29,1,1,0,1,0,2,-3.16730370279879
"1314",1907,22,1,0,0,2,-1.94,1,2,0,1,0,1,-2.28077526649795
"1315",1910,51,0,0,1,0,-3.57,0,4,0,4,1,0,-4.06610443758341
"1316",1911,37,0,0,2,5,-2.24,3,1,0,1,5,5,-3.58126107220255
"1317",1912,49,0,0,0,0,-3.81,0,2,0,0,0,0,-4.00394448927813
"1318",1914,22,0,0,0,1,-1.4,0,0,0,2,0,1,-2.28077526649795
"1319",1915,35,1,0,1,5,-2.34,1,2,4,2,1,2,-3.48470586887167
"1320",1917,58,0,0,0,0,-2.74,0,0,0,1,1,0,-4.28076232088287
"1321",1918,44,0,0,0,0,-3.59,0,3,0,1,0,0,-3.84525856717818
"1322",1919,32,0,0,0,0,-2.77,0,6,0,1,0,0,-3.3098706823087
"1323",1920,26,0,0,0,4,-1.27,0,1,1,1,0,4,-2.79832457595651
"1324",1922,31,0,0,0,0,-2.68,0,1,0,1,0,0,-3.24156064981629
"1325",1923,30,0,0,0,3,-1.87,0,8,2,2,7,NA,-3.16730370279879
"1326",1923,30,0,0,0,3,-1.42,0,8,2,2,7,NA,-3.16730370279879
"1327",1925,40,0,0,0,0,-3.61,0,1,0,1,0,0,-3.7049374640185
"1328",1926,45,0,0,0,5,-2.88,0,9,0,1,0,4,-3.87783145295103
"1329",1927,31,0,0,1,4,-2.24,0,6,0,2,0,2,-3.24156064981629
"1330",1928,23,0,0,1,4,-1.2,2,4,0,5,1,3,-2.4267335967161
"1331",1930,53,0,0,0,1,-3.74,0,0,0,1,0,0,-4.12819559110034
"1332",1931,44,0,0,0,0,-3.49,0,3,0,1,0,0,-3.84525856717818
"1333",1933,26,1,1,0,5,-2.04,1,3,0,4,0,3,-2.79832457595651
"1334",1935,38,0,0,0,0,-3.25,0,1,0,1,0,0,-3.62490872751422
"1335",1936,28,1,0,1,2,-2.23,3,2,0,2,1,1,-2.99851080608639
"1336",1937,73,0,0,0,0,-3.58,0,2,0,1,1,1,-4.47420860793651
"1337",1938,44,0,0,0,1,-2.65,0,0,0,2,0,0,-3.84525856717818
"1338",1939,21,0,0,0,0,-1.96,0,1,0,2,0,0,-2.12240215798853
"1339",1940,35,0,0,0,2,-2.79,0,0,1,1,0,3,-3.48470586887167
"1340",1942,28,0,0,0,2,-2.74,0,15,0,1,0,2,-2.99851080608639
"1341",1947,32,0,0,0,1,-2.85,0,7,0,1,1,8,-3.3098706823087
"1342",1948,53,0,0,0,1,-3.66,0,3,0,2,1,0,-4.12819559110034
"1343",1953,30,1,0,0,0,-2.47,0,6,0,2,0,0,-3.16730370279879
"1344",1954,37,0,0,0,0,-3.16,0,0,0,2,0,0,-3.58126107220255
"1345",1955,60,0,0,0,0,-3.84,0,1,0,1,0,0,-4.33810054445532
"1346",1956,26,0,0,0,1,-2.49,0,14,0,2,0,0,-2.79832457595651
"1347",1957,30,0,0,0,0,-2.8,0,1,0,1,0,0,-3.16730370279879
"1348",1959,23,0,0,11,6,-0.59,5,0,1,1,NA,NA,-2.4267335967161
"1349",1961,26,0,0,1,2,-2.09,1,0,0,2,0,2,-2.79832457595651
"1350",1964,20,0,0,2,2,-0.16,0,1,1,3,0,1,-1.95075017065288
"1351",1965,26,0,0,3,2,-1.7,2,1,0,2,3,4,-2.79832457595651
"1352",1968,30,0,0,0,0,-2.7,0,1,0,1,0,0,-3.16730370279879
"1353",1970,37,0,0,1,0,-3.41,1,3,0,1,1,0,-3.58126107220255
"1354",1974,30,0,0,1,0,-2.94,0,1,0,2,1,0,-3.16730370279879
"1355",1975,38,0,0,1,2,-3.42,0,1,0,1,0,1,-3.62490872751422
"1356",1976,23,NA,NA,1,7,-2.09,3,5,0,1,0,2,-2.4267335967161
"1357",1977,48,0,0,0,2,-3.61,0,1,0,2,7,6,-3.97276929519505
"1358",1983,42,1,0,0,0,-3.51,0,2,0,1,0,0,-3.77759581213605
"1359",1986,34,0,0,3,5,-2.67,3,0,0,6,NA,3,-3.43091372401383
"1360",1987,54,0,0,0,1,-3.28,0,1,0,1,1,5,-4.15917570494393
"1361",1988,28,1,0,0,0,-2.78,0,1,0,1,0,0,-2.99851080608639
"1362",1990,47,1,0,0,10,-3.69,0,5,0,2,0,6,-3.94143541655095
"1363",1994,29,0,0,0,5,-1.32,1,3,1,4,2,1,-3.08649754893093
"1364",1995,51,1,0,0,5,-3.14,0,3,0,4,1,3,-4.06610443758341
"1365",1996,27,0,0,0,0,-2.55,0,1,0,1,0,0,-2.90268300233775
"1366",1999,44,0,0,0,0,-3.75,0,2,0,1,0,0,-3.84525856717818
"1367",2000,24,0,0,0,0,-1.69,0,1,0,1,0,0,-2.56111215937688
"1368",2001,24,0,0,0,0,-2.44,0,4,0,2,0,0,-2.56111215937688
"1369",2002,49,0,0,2,4,-3.37,4,4,0,3,5,4,-4.00394448927813
"1370",2007,57,0,0,4,3,-1.88,0,3,9,3,17,6,-4.25096564821695
"1371",2009,32,1,0,3,5,-2.56,3,4,0,2,0,3,-3.3098706823087
"1372",2010,27,0,0,0,0,-2.31,0,3,0,1,0,0,-2.90268300233775
"1373",2011,36,0,0,0,0,-2.54,0,2,0,2,0,0,-3.53466937049462
"1374",2013,23,0,0,0,0,-2.17,0,3,0,1,0,0,-2.4267335967161
"1375",2014,30,0,0,2,2,-3.02,2,1,0,1,0,1,-3.16730370279879
"1376",2017,34,0,1,0,3,-2.5,1,2,0,1,1,3,-3.43091372401383
"1377",2020,28,3,0,2,13,-1.43,0,4,0,2,0,5,-2.99851080608639
"1378",2020,28,3,0,2,13,-1.43,0,4,0,2,0,5,-2.99851080608639
"1379",2020,28,3,0,2,13,-1.43,0,4,0,2,0,5,-2.99851080608639
"1380",2020,28,3,0,2,13,-1.43,0,4,0,2,0,5,-2.99851080608639
"1381",2020,28,3,0,2,13,-1.41,0,4,0,2,0,5,-2.99851080608639
"1382",2020,28,3,0,2,13,-1.41,0,4,0,2,0,5,-2.99851080608639
"1383",2020,28,3,0,2,13,-1.41,0,4,0,2,0,5,-2.99851080608639
"1384",2020,28,3,0,2,13,-1.41,0,4,0,2,0,5,-2.99851080608639
"1385",2020,28,3,0,2,13,-1.43,0,4,0,2,0,5,-2.99851080608639
"1386",2020,28,3,0,2,13,-1.43,0,4,0,2,0,5,-2.99851080608639
"1387",2020,28,3,0,2,13,-1.43,0,4,0,2,0,5,-2.99851080608639
"1388",2020,28,3,0,2,13,-1.43,0,4,0,2,0,5,-2.99851080608639
"1389",2020,28,3,0,2,13,-1.41,0,4,0,2,0,5,-2.99851080608639
"1390",2020,28,3,0,2,13,-1.41,0,4,0,2,0,5,-2.99851080608639
"1391",2020,28,3,0,2,13,-1.41,0,4,0,2,0,5,-2.99851080608639
"1392",2020,28,3,0,2,13,-1.41,0,4,0,2,0,5,-2.99851080608639
"1393",2023,22,0,0,3,2,-1.57,1,0,1,1,2,1,-2.28077526649795
"1394",2024,51,0,0,5,3,-2.7,2,5,0,1,NA,NA,-4.06610443758341
"1395",2026,27,0,0,3,5,-2.74,0,8,1,2,2,4,-2.90268300233775
"1396",2026,27,0,0,3,5,-2.59,0,8,1,2,2,4,-2.90268300233775
"1397",2027,32,0,0,0,0,-2.52,0,3,0,3,0,0,-3.3098706823087
"1398",2030,25,0,0,0,0,-2.36,0,1,0,1,0,0,-2.68471687541311
"1399",2032,22,0,0,2,1,-1.2,0,0,1,1,0,1,-2.28077526649795
"1400",2034,37,0,0,2,1,-3.08,2,10,0,1,0,0,-3.58126107220255
"1401",2035,26,0,0,0,0,-2.26,0,5,0,4,0,0,-2.79832457595651
"1402",2036,32,0,0,10,4,0.46,9,0,4,3,10,NA,-3.3098706823087
"1403",2038,32,0,0,0,2,-2.75,2,3,0,1,0,3,-3.3098706823087
"1404",2039,21,0,0,0,6,-1.84,2,2,0,3,0,5,-2.12240215798853
"1405",2042,58,0,0,0,1,-3.82,0,7,0,1,1,1,-4.28076232088287
"1406",2043,51,0,0,0,0,-3.91,0,3,0,1,0,0,-4.06610443758341
"1407",2044,33,0,0,0,0,-2.55,0,3,0,1,0,0,-3.37280700280018
"1408",2045,22,0,0,0,0,-2.12,0,2,0,1,0,0,-2.28077526649795
"1409",2047,26,12,1,0,15,-2.22,0,13,0,3,0,7,-2.79832457595651
"1410",2047,26,12,1,0,15,-2.22,0,13,0,3,0,7,-2.79832457595651
"1411",2047,26,12,1,0,15,-2.22,0,13,0,3,0,7,-2.79832457595651
"1412",2047,26,12,1,0,15,-2.22,0,13,0,3,0,7,-2.79832457595651
"1413",2047,26,12,1,0,15,-2.02,0,13,0,3,0,7,-2.79832457595651
"1414",2047,26,12,1,0,15,-2.02,0,13,0,3,0,7,-2.79832457595651
"1415",2047,26,12,1,0,15,-2.02,0,13,0,3,0,7,-2.79832457595651
"1416",2047,26,12,1,0,15,-2.02,0,13,0,3,0,7,-2.79832457595651
"1417",2047,26,12,1,0,15,-2.22,0,13,0,3,0,7,-2.79832457595651
"1418",2047,26,12,1,0,15,-2.22,0,13,0,3,0,7,-2.79832457595651
"1419",2047,26,12,1,0,15,-2.22,0,13,0,3,0,7,-2.79832457595651
"1420",2047,26,12,1,0,15,-2.22,0,13,0,3,0,7,-2.79832457595651
"1421",2047,26,12,1,0,15,-2.02,0,13,0,3,0,7,-2.79832457595651
"1422",2047,26,12,1,0,15,-2.02,0,13,0,3,0,7,-2.79832457595651
"1423",2047,26,12,1,0,15,-2.02,0,13,0,3,0,7,-2.79832457595651
"1424",2047,26,12,1,0,15,-2.02,0,13,0,3,0,7,-2.79832457595651
"1425",2047,26,12,1,0,15,-2.31,0,13,0,3,0,7,-2.79832457595651
"1426",2047,26,12,1,0,15,-2.24,0,13,0,3,0,7,-2.79832457595651
"1427",2048,21,0,0,3,0,-0.73,0,0,1,2,3,0,-2.12240215798853
"1428",2049,29,0,0,0,1,-2.73,0,0,0,0,0,1,-3.08649754893093
"1429",2054,25,0,0,0,0,-2.17,0,1,0,1,0,0,-2.68471687541311
"1430",2056,30,0,0,2,5,-2.2,2,5,0,1,1,2,-3.16730370279879
"1431",2057,25,1,0,6,19,-1.35,4,11,1,8,NA,14,-2.68471687541311
"1432",2058,20,0,0,2,1,-1.56,3,0,0,2,0,1,-1.95075017065288
"1433",2058,20,0,0,2,1,-0.58,3,0,0,2,0,1,-1.95075017065288
"1434",2061,33,0,0,1,3,-2.65,0,6,0,4,0,1,-3.37280700280018
"1435",2061,33,0,0,1,3,-2.65,0,6,0,4,0,1,-3.37280700280018
"1436",2062,59,0,0,0,0,-3.6,0,0,0,1,2,0,-4.30987802699733
"1437",2063,21,0,0,0,0,-1.12,0,2,0,1,0,0,-2.12240215798853
"1438",2064,53,0,0,1,2,-2.97,3,0,0,1,4,4,-4.12819559110034
"1439",2066,36,0,0,1,1,-2.76,1,5,0,1,1,4,-3.53466937049462
"1440",2069,23,0,0,0,1,-1.79,0,0,0,2,0,1,-2.4267335967161
"1441",2073,36,0,0,0,0,-3.42,0,3,0,1,0,0,-3.53466937049462
"1442",2076,30,0,0,1,1,-1.41,1,4,1,1,3,6,-3.16730370279879
"1443",2077,28,0,0,0,1,-2.31,0,0,0,1,0,0,-2.99851080608639
"1444",2078,43,0,0,0,1,-2.67,0,4,0,2,2,0,-3.81192139521026
"1445",2078,43,0,0,0,1,-2.67,0,4,0,2,2,0,-3.81192139521026
"1446",2078,43,0,0,0,1,-2.67,0,4,0,2,2,0,-3.81192139521026
"1447",2078,43,0,0,0,1,-2.67,0,4,0,2,2,0,-3.81192139521026
"1448",2078,43,0,0,0,1,-2.48,0,4,0,2,2,0,-3.81192139521026
"1449",2078,43,0,0,0,1,-2.48,0,4,0,2,2,0,-3.81192139521026
"1450",2078,43,0,0,0,1,-2.48,0,4,0,2,2,0,-3.81192139521026
"1451",2078,43,0,0,0,1,-2.48,0,4,0,2,2,0,-3.81192139521026
"1452",2078,43,0,0,0,1,-2.67,0,4,0,2,2,0,-3.81192139521026
"1453",2078,43,0,0,0,1,-2.67,0,4,0,2,2,0,-3.81192139521026
"1454",2078,43,0,0,0,1,-2.67,0,4,0,2,2,0,-3.81192139521026
"1455",2078,43,0,0,0,1,-2.67,0,4,0,2,2,0,-3.81192139521026
"1456",2078,43,0,0,0,1,-2.48,0,4,0,2,2,0,-3.81192139521026
"1457",2078,43,0,0,0,1,-2.48,0,4,0,2,2,0,-3.81192139521026
"1458",2078,43,0,0,0,1,-2.48,0,4,0,2,2,0,-3.81192139521026
"1459",2078,43,0,0,0,1,-2.48,0,4,0,2,2,0,-3.81192139521026
"1460",2079,35,0,0,0,3,-2.94,1,9,0,1,0,3,-3.48470586887167
"1461",2084,32,2,0,0,1,-1.2,0,2,4,1,0,1,-3.3098706823087
"1462",2087,22,2,0,0,2,-1.48,1,0,0,3,0,1,-2.28077526649795
"1463",2087,22,2,0,0,2,-1.32,1,0,0,3,0,1,-2.28077526649795
"1464",2089,29,0,0,0,0,-2.83,0,3,0,1,0,0,-3.08649754893093
"1465",2090,23,2,0,0,0,-1.94,0,6,0,1,0,0,-2.4267335967161
"1466",2094,35,0,0,0,1,-2.82,0,0,0,1,0,0,-3.48470586887167
"1467",2095,53,0,0,0,0,-3.84,0,1,0,2,0,0,-4.12819559110034
"1468",2097,34,1,0,0,2,-2.84,0,3,0,1,0,2,-3.43091372401383
"1469",2099,33,0,0,0,0,-3.05,0,1,0,1,0,0,-3.37280700280018
"1470",2100,44,0,0,0,0,-3.34,0,8,0,1,0,0,-3.84525856717818
"1471",2101,31,0,0,1,5,-2.91,0,5,0,4,3,2,-3.24156064981629
"1472",2103,28,0,0,1,1,-1.95,0,5,0,3,1,1,-2.99851080608639
"1473",2106,47,0,0,2,2,-3.11,0,0,0,1,1,1,-3.94143541655095
"1474",2109,26,0,0,0,0,-1.98,0,4,0,1,0,0,-2.79832457595651
"1475",2110,22,0,0,0,3,-0.55,0,3,0,1,0,4,-2.28077526649795
"1476",2112,57,0,0,0,0,-4.17,0,2,0,1,0,0,-4.25096564821695
"1477",2113,20,2,0,0,3,-1.28,0,1,1,4,0,2,-1.95075017065288
"1478",2114,27,0,0,7,14,-0.91,7,9,1,3,10,15,-2.90268300233775
"1479",2115,44,0,0,0,0,-3.29,0,2,0,1,0,0,-3.84525856717818
"1480",2119,27,2,0,0,3,-2.87,0,4,0,1,0,2,-2.90268300233775
"1481",2121,28,0,0,0,1,-2.42,1,8,0,1,1,3,-2.99851080608639
"1482",2123,27,0,0,1,0,-1.96,0,2,1,4,1,0,-2.90268300233775
"1483",2125,31,0,0,0,1,-2.89,0,5,0,2,1,4,-3.24156064981629
"1484",2128,26,0,0,0,0,-2.37,0,3,0,2,0,0,-2.79832457595651
"1485",2128,26,0,0,0,0,-2.01,0,3,0,2,0,0,-2.79832457595651
"1486",2129,20,0,0,0,0,-1.41,0,2,0,4,0,0,-1.95075017065288
"1487",2130,55,0,0,0,0,-3.35,0,1,0,2,2,0,-4.19003284264518
"1488",2131,36,0,0,0,0,-2.73,0,1,0,1,0,0,-3.53466937049462
"1489",2132,48,14,0,1,8,-3.89,0,11,0,4,1,5,-3.97276929519505
"1490",2132,48,14,0,1,8,-3.92,0,11,0,4,1,5,-3.97276929519505
"1491",2133,22,2,0,3,4,-1.75,0,7,0,2,2,2,-2.28077526649795
"1492",2134,23,0,0,0,0,-0.93,0,0,2,1,1,0,-2.4267335967161
"1493",2136,28,0,0,0,3,-2.78,0,0,0,3,0,3,-2.99851080608639
"1494",2137,22,0,0,9,2,-1.7,0,1,1,4,10,1,-2.28077526649795
"1495",2138,34,0,0,1,6,-1.65,0,4,2,4,5,NA,-3.43091372401383
"1496",2141,37,0,0,0,0,-2.97,0,2,0,3,0,0,-3.58126107220255
"1497",2143,28,0,0,0,0,-2.26,0,3,0,1,0,0,-2.99851080608639
"1498",2146,20,0,0,2,0,-0.71,0,1,0,5,2,0,-1.95075017065288
"1499",2147,31,0,0,0,0,-2.22,0,1,0,1,0,0,-3.24156064981629
"1500",2148,38,0,0,3,23,-2.39,4,1,2,10,6,31,-3.62490872751422
"1501",2150,27,2,0,1,0,-1.63,0,2,2,4,3,0,-2.90268300233775
"1502",2150,27,2,0,1,0,-1.15,0,2,2,4,3,0,-2.90268300233775
"1503",2151,25,1,0,3,3,-2.24,0,5,1,8,3,1,-2.68471687541311
"1504",2152,42,0,0,0,2,-3.19,0,5,0,1,0,0,-3.77759581213605
"1505",2153,22,0,0,0,3,-1.76,0,0,1,4,0,2,-2.28077526649795
"1506",2156,45,0,0,0,1,-2.47,0,0,0,2,4,1,-3.87783145295103
"1507",2157,21,0,0,0,0,-2.03,0,1,0,5,0,0,-2.12240215798853
"1508",2160,34,2,0,1,1,-1.47,1,19,0,2,0,6,-3.43091372401383
"1509",2161,29,0,0,0,0,-2.38,0,2,0,1,0,0,-3.08649754893093
"1510",2163,34,0,0,0,0,-3.03,0,1,0,2,0,0,-3.43091372401383
"1511",2165,53,1,1,0,5,-2.98,0,5,0,4,0,0,-4.12819559110034
"1512",2165,53,1,1,0,5,-2.98,0,5,0,4,0,0,-4.12819559110034
"1513",2166,30,NA,NA,4,9,-2.39,0,2,0,1,2,6,-3.16730370279879
"1514",2169,28,0,0,0,1,-2.69,1,14,0,1,0,0,-2.99851080608639
"1515",2170,21,0,0,1,1,-0.96,0,0,0,2,1,1,-2.12240215798853
"1516",2171,22,0,0,0,1,-1.56,1,0,0,1,0,1,-2.28077526649795
"1517",2172,41,1,0,0,1,-2.78,0,1,0,1,0,10,-3.74202860324325
"1518",2173,47,0,1,0,1,-3.52,0,6,0,1,0,1,-3.94143541655095
"1519",2174,43,NA,NA,2,4,-2.85,0,0,0,2,0,3,-3.81192139521026
"1520",2176,42,0,0,0,1,-2.61,0,0,0,2,0,0,-3.77759581213605
"1521",2178,26,0,0,1,0,-2.63,1,6,0,1,0,3,-2.79832457595651
"1522",2178,26,0,0,1,0,-2.63,1,6,0,1,0,3,-2.79832457595651
"1523",2180,39,0,0,0,1,-3.1,0,2,0,3,0,1,-3.66601100014733
"1524",2181,30,0,0,0,25,-1.8,2,0,2,5,4,24,-3.16730370279879
"1525",2182,26,0,0,1,0,-2.19,0,4,0,3,1,0,-2.79832457595651
"1526",2184,23,0,0,3,6,-2.04,3,17,0,5,0,6,-2.4267335967161
"1527",2186,43,0,0,1,0,-3.2,1,2,0,3,1,0,-3.81192139521026
"1528",2188,22,9,0,0,2,-1.82,0,10,0,2,0,1,-2.28077526649795
"1529",2188,22,9,0,0,2,-2.03,0,10,0,2,0,1,-2.28077526649795
"1530",2192,24,0,0,0,2,-2.44,0,11,0,1,0,0,-2.56111215937688
"1531",2193,27,0,0,0,6,-2.48,0,5,0,2,0,4,-2.90268300233775
"1532",2195,25,NA,NA,1,8,-1.91,3,1,1,3,1,7,-2.68471687541311
"1533",2196,49,0,0,4,0,-3.32,2,1,1,1,4,0,-4.00394448927813
"1534",2198,52,0,0,0,3,-3.66,0,3,0,2,0,3,-4.097159274214
"1535",2201,60,0,0,0,3,-3.9,0,14,0,1,0,1,-4.33810054445532
"1536",2202,44,0,0,1,2,-2.85,0,1,0,4,1,1,-3.84525856717818
"1537",2208,32,1,0,0,0,-1.8,0,0,1,2,NA,NA,-3.3098706823087
"1538",2209,28,0,0,0,3,-2.34,2,7,0,1,1,2,-2.99851080608639
"1539",2211,24,0,0,6,3,-2.05,0,5,1,3,2,2,-2.56111215937688
"1540",2214,29,0,0,0,2,-2.25,0,1,0,1,1,1,-3.08649754893093
"1541",2216,44,3,0,0,2,-2.96,0,3,0,1,0,1,-3.84525856717818
"1542",2217,32,0,0,1,2,-2.19,0,3,0,2,0,2,-3.3098706823087
"1543",2218,27,0,0,0,0,-2.72,0,5,0,1,0,1,-2.90268300233775
"1544",2220,52,0,0,0,2,-2.41,0,8,4,2,6,7,-4.097159274214
"1545",2220,52,0,0,0,2,-2.48,0,8,4,2,6,7,-4.097159274214
"1546",2221,61,0,0,0,3,-3.3,0,4,0,4,1,2,-4.36518856135077
"1547",2222,69,0,0,0,0,-2.73,0,0,0,1,2,0,-4.50249361317894
"1548",2223,51,0,0,0,0,-3.22,0,0,0,1,1,1,-4.06610443758341
"1549",2226,31,0,0,0,2,-1.62,0,2,1,2,1,2,-3.24156064981629
"1550",2227,34,0,0,0,0,-3,0,2,0,1,0,0,-3.43091372401383
"1551",2228,19,1,0,0,3,-1.37,0,4,0,3,0,2,-1.76492611415493
"1552",2229,26,0,0,0,0,-2.29,0,4,0,1,0,0,-2.79832457595651
"1553",2231,24,3,0,2,11,-0.79,2,7,0,4,NA,NA,-2.56111215937688
"1554",2233,24,0,0,5,1,-1.6,1,0,0,4,1,1,-2.56111215937688
"1555",2233,24,0,0,5,1,-1.67,1,0,0,4,1,1,-2.56111215937688
"1556",2234,57,0,0,0,0,-3.68,0,0,0,1,0,1,-4.25096564821695
"1557",2236,43,0,0,1,3,-3.59,1,8,0,2,1,2,-3.81192139521026
"1558",2237,24,0,0,2,3,-2.11,3,5,0,3,2,1,-2.56111215937688
"1559",2239,30,0,0,3,3,-2.26,2,4,0,1,0,NA,-3.16730370279879
"1560",2240,25,1,0,0,7,-1.44,1,1,0,7,0,3,-2.68471687541311
"1561",2244,31,0,0,0,0,-2.22,0,0,0,1,0,3,-3.24156064981629
"1562",2245,56,0,0,0,1,-2.4,0,0,5,1,0,0,-4.22067114130344
"1563",2247,31,0,0,0,1,-1.53,0,0,2,2,3,3,-3.24156064981629
"1564",2250,30,NA,NA,10,11,-1.04,4,9,1,3,NA,10,-3.16730370279879
"1565",2252,42,0,0,0,0,-3.46,0,3,0,1,0,0,-3.77759581213605
"1566",2253,24,0,0,0,1,-2.44,0,5,0,1,0,1,-2.56111215937688
"1567",2255,60,0,0,0,0,-4.15,0,0,0,1,0,0,-4.33810054445532
"1568",2257,28,0,0,0,1,-2.81,0,4,0,1,0,1,-2.99851080608639
"1569",2258,21,0,0,0,0,-1.63,0,1,0,3,0,0,-2.12240215798853
"1570",2258,21,0,0,0,0,-1.63,0,1,0,3,0,0,-2.12240215798853
"1571",2260,24,0,0,0,0,-2.45,0,6,0,1,0,0,-2.56111215937688
"1572",2263,28,0,0,3,3,-2.15,4,2,0,2,2,1,-2.99851080608639
"1573",2266,42,0,0,0,5,-3.04,1,0,0,2,5,10,-3.77759581213605
"1574",2267,26,1,0,0,2,-2.41,0,2,0,1,0,2,-2.79832457595651
"1575",2268,25,3,0,0,6,-2.1,2,1,0,9,0,5,-2.68471687541311
"1576",2274,54,0,0,1,9,-2.3,0,0,0,6,3,11,-4.15917570494393
"1577",2276,37,0,0,0,2,-2.84,0,1,0,1,0,5,-3.58126107220255
"1578",2279,35,0,0,1,0,-2.23,0,2,0,1,1,0,-3.48470586887167
"1579",2281,26,0,0,0,5,-2.53,0,8,0,3,0,2,-2.79832457595651
"1580",2281,26,0,0,0,5,-2.33,0,8,0,3,0,2,-2.79832457595651
"1581",2281,26,0,0,0,5,-1.99,0,8,0,3,0,2,-2.79832457595651
"1582",2283,25,0,0,1,8,-0.4,2,0,1,8,0,5,-2.68471687541311
"1583",2284,33,0,0,0,0,-3.12,0,1,0,1,0,0,-3.37280700280018
"1584",2286,27,0,0,0,2,-2.47,1,10,0,1,0,1,-2.90268300233775
"1585",2287,37,0,0,2,5,-0.59,3,1,4,3,6,3,-3.58126107220255
"1586",2288,39,0,0,0,1,-2.43,0,2,1,2,1,2,-3.66601100014733
"1587",2289,20,1,0,0,4,-1.06,1,5,0,3,0,3,-1.95075017065288
"1588",2290,32,0,0,0,1,-2.85,1,4,0,1,0,0,-3.3098706823087
"1589",2291,72,0,0,0,0,-3.85,0,1,0,1,0,0,-4.49014561405768
"1590",2292,38,0,0,0,0,-3.56,0,1,0,3,0,0,-3.62490872751422
"1591",2293,40,0,0,0,0,-3.15,0,2,0,1,0,0,-3.7049374640185
"1592",2297,21,0,0,0,7,-1.06,0,7,0,7,0,5,-2.12240215798853
"1593",2299,27,0,0,2,6,-2.22,1,6,0,2,1,5,-2.90268300233775
"1594",2300,55,0,0,0,9,-1.47,5,0,0,8,3,11,-4.19003284264518
"1595",2301,23,1,0,0,6,-0.75,0,5,0,0,0,6,-2.4267335967161
"1596",2302,37,0,0,0,0,-2.7,0,4,0,2,0,0,-3.58126107220255
"1597",2306,56,0,0,0,1,-4.07,0,0,0,2,0,0,-4.22067114130344
"1598",2308,23,1,0,0,1,-2.52,0,2,0,1,0,1,-2.4267335967161
"1599",2310,28,1,0,0,3,-2.72,0,11,0,1,0,0,-2.99851080608639
"1600",2311,31,2,0,0,1,-2.19,0,5,0,3,0,1,-3.24156064981629
